"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"13",0.0295122660919229,0.0522161880998179,0.114773643159339,0.00728729718524927,0.00116905756964776,0.170988832152688,0.00220421427228741,0.0461365737343149,4.12002667717274e-05,0.0816331785748313,0.0665229807363003,0.0125712313987233,0.147187953041996,0.225458159841585,0.0422972238745246
"14",0.0606725010947262,0.0588500132600638,0.13707822204131,0.0105217064160206,0.00149252810825146,0.0655848921617604,0.00025286633238971,0.0605984914364658,0.000132600637716555,0.13620860855675,0.0777502297383142,0.0244540245835415,0.130112062957549,0.181012205426141,0.0552790472489993
"15",0.0489546543254983,0.0762777574798035,0.128147200909349,0.00517192384200057,0.000976332562010311,0.114025900215159,0.000897170462387854,0.0612978524743231,9.94600738846263e-05,0.127897535825925,0.0744813867576016,0.0162424390045873,0.130126253399911,0.173013843218447,0.042390289449113
"16",0.0159639255474274,0.0696124201987526,0.116813096594738,0.00684728400053916,0.00156110232939994,0.0409023514563345,0.000171549706527466,0.103160190665245,5.39156220514894e-05,0.20302417625507,0.106306902424978,0.0163388841916945,0.123518239409869,0.145251136516806,0.0504748250805671
"17",0.00502833445257366,0.056673617738192,0.118073964113621,0.00695814041164481,0.00171302677929759,0.0237538142532311,0.000299249519904806,0.117876035297306,0.000136665135074636,0.303964467064881,0.10005537294266,0.012012394113974,0.126266803331802,0.0907880630073399,0.0364000518384995
"18",0.0118229317451783,0.0349669823676193,0.117642030963508,0.0106897169720281,0.00474240732315922,0.042097136633718,0.000325351200077202,0.108791375435984,0.000176461667838482,0.197240029226464,0.128271089237217,0.0110619408026249,0.131083447068393,0.164260997835587,0.0368281015206033
"19",0.0166982810828404,0.0336980329697009,0.122538544242841,0.00587734673677864,0.00741404747231404,0.036491306702523,0.00116319708453722,0.167246931267325,0.000122722628185119,0.309591840545956,0.0810396207337212,0.00501295257303997,0.110300963906208,0.086153952869175,0.016650259184855
"20",0.07926076912624,0.0608751189020247,0.090993341486615,0.0125016986003533,0.00158445440956652,0.0792200027177606,0.000801739366761788,0.0825710014947683,0.000133170267699416,0.16799293382253,0.0642424242424242,0.0189672509851882,0.141445848620737,0.154042668840875,0.045367577116456
"21",0.0668259924125655,0.0602246129733713,0.105367772605313,0.00819982666189208,0.00199546414651741,0.0520429504844644,0.000290626767763264,0.101895820683284,8.04413375059034e-05,0.247367492358073,0.0799275508986076,0.0146532978353496,0.0985172845080364,0.125000648720464,0.0376102176067924
"22",0.0152539351907274,0.0598744888974017,0.113968231166019,0.0219178883914201,0.00210958678169634,0.0408802270798584,0.000696988318795008,0.0968414724011248,0.000258045293599679,0.298675456168214,0.112148612807027,0.00844632790906165,0.114056019771058,0.0847825103816676,0.0300902094423295
"23",0.0132353289761475,0.0396241011418757,0.0944250863571815,0.0123949222192772,0.00386802597072368,0.0321444810057298,0.000209024244657491,0.114206968480437,6.0336895365049e-05,0.317611262312498,0.118867993647387,0.0131642176351816,0.117904758210666,0.0935200329267058,0.0287634599761669
"24",0.0124124826426953,0.0508426514653219,0.0859226777753417,0.00632609807790689,0.00323905576262516,0.0325659577578017,0.000660673828838705,0.0822041949864796,0.000239713513118468,0.418674267339034,0.0940261638529562,0.00972886062997881,0.092701892859753,0.0677249141270189,0.0427303953811299
"25",0.00986065832031225,0.0412559398650951,0.120713491129587,0.0118475793643139,0.00175865017972312,0.0297588045036877,0.00137284026826649,0.0831645414970711,0.000225055781683031,0.351350656198358,0.117192975687545,0.00793160876302912,0.105859809538507,0.0793739591170097,0.0383334297858112
"26",0.0896633553746929,0.024082678503467,0.0816466503442563,0.0054604771761009,0.000948409379076787,0.0544643420460813,0.000795768384590179,0.0756387008012635,7.53028906133929e-05,0.322105061778899,0.0809811356082947,0.0198575757760777,0.0807674382160135,0.114830802545645,0.0486823011749286
"27",0.0885585728234766,0.0199080305069538,0.0857232866228591,0.00900727047211886,0.000931900350988309,0.0856243237537276,0.000432137861874225,0.0677813184493178,4.12345288047924e-05,0.243376085292798,0.0746344971366743,0.0176665215211253,0.101547449396986,0.120058454068034,0.0847089172142612
"28",0.0212583245706274,0.0332306844925141,0.0849882329377598,0.0433778979520304,0.00033298282509639,0.0864528566421311,8.51234289720094e-05,0.0549221370987932,4.00580842221221e-05,0.188067698162335,0.104584147013169,0.0170372039457213,0.164017825847479,0.0863627259526313,0.115242101046517
"29",0.0449126133480807,0.0246508484098351,0.0648899656773673,0.0498740333043654,0.00031250274317717,0.15037702227021,0.000359904844670336,0.0449073464479147,4.38908347158946e-05,0.128140169769749,0.0834083866606975,0.0188361906266733,0.160421000886595,0.121172060850253,0.107694063325696
"30",0.0250093858389218,0.0305892240236144,0.10461507727387,0.0705263991788683,0.000313435354819155,0.239388835501548,0.000210105018065587,0.0427305385921586,0.000385766590546652,0.1482101463502,0.0942820435985134,0.0170839490099232,0.117045716785324,0.0628902872927796,0.0467190895908463
"31",0.0171632809606941,0.0164193514256996,0.0832242236682008,0.0902171612971486,0.000796831190816273,0.0423973707877057,0.000350473469819605,0.0565518700735333,0.000142173200021161,0.264157805639317,0.137392212876263,0.00939665661535206,0.131341585991642,0.0793260329048299,0.0711229698989578
"32",0.0156334778032725,0.0217816215933531,0.0801350565132409,0.125731338210011,0.00129761461172887,0.0372843573702549,0.000483745497571467,0.0391768482019703,0.000189575938237467,0.280435109463762,0.0940492766697391,0.0109267648539285,0.125123387787387,0.0821059925607787,0.0856458329247645
"33",0.0234332476924541,0.0251346464934818,0.0965077552573984,0.0658768674469502,0.00369017033019317,0.0671329336758969,0.00431820344466648,0.0323912836616234,0.00338186316490627,0.22469502331335,0.114172613949948,0.0149719288229137,0.124929108383291,0.0914492339899134,0.107915120373014
"34",0.00630350693303067,0.0280980527146014,0.112485243922357,0.0296175927591333,0.00119289061999301,0.0193405402946874,0.000529254763809725,0.056417317381264,0.00023775116343015,0.363320990946849,0.140668060095225,0.0102915242743938,0.0920427786702061,0.0555490087843886,0.0839054866766315
"35",0.00961985849981075,0.0150012941178231,0.115233337671994,0.0470744708703803,0.000719619275024723,0.0449694722841853,0.00028425709408461,0.0240900406786863,3.29139793150601e-05,0.232983098671622,0.173733447634607,0.0105848365297296,0.0932318385898454,0.0638291824317147,0.168612331671177
"36",0.0851898772569578,0.024289637183606,0.0879755680452803,0.0403528541665208,0.00121319866828115,0.0585648326369106,0.000268303551639101,0.022434843065753,0.000114320643741878,0.188673390586978,0.152809371493098,0.0153936246409982,0.0924550708204723,0.0949677919084315,0.135297315331332
"37",0.164594632768362,0.00797598870056497,0.0869717514124294,0.0362090395480226,0.000268361581920904,0.129577683615819,0.00067090395480226,0.00912429378531074,3.95480225988701e-05,0.0667132768361582,0.101590395480226,0.0126920903954802,0.107132768361582,0.151094632768362,0.125344632768362
"38",0.035570886260768,0.0369328551613374,0.1536036282669,0.0563426230106585,0.000488209957658052,0.0523867535406629,7.75660680391298e-05,0.0220880785516134,9.80982625200759e-05,0.151906300189809,0.162336654986129,0.00880374872244123,0.11727533216528,0.0852519528398306,0.116837312016353
"39",0.0104264738847792,0.0426557946648733,0.141991705895539,0.0551473884779197,0.00107038780542479,0.0197909661510872,0.000145707240529029,0.0298195471867294,7.84577449002466e-05,0.212780206231787,0.222127886124187,0.00709762385115445,0.132215310468505,0.0503306433535082,0.0743219009190765
"40",0.025880288971166,0.0425250803725543,0.0537761496485809,0.257026748769652,0.000152365031789876,0.0535280123110946,0.000119715382120617,0.0206106355145476,5.44160827820984e-05,0.110416761894812,0.0904221164373573,0.00392666453355622,0.230227916321125,0.0732092211317239,0.0381239075971381
"41",0.0323206099728693,0.0410632425858359,0.11233744971466,0.130664702030124,0.00266863130320891,0.0578959678173824,0.00705398072785106,0.0239638881092712,0.0108499391898213,0.118062961923473,0.152479184208064,0.0111306015529984,0.198227149405931,0.0570118813733745,0.0442698100851342
"42",0.0216765233192988,0.0255340034234629,0.117395572213163,0.089699595187682,0.000831528308468609,0.0210072444368728,0.00150080719089456,0.0247308687645517,0.000551648048545028,0.161032555347335,0.230138642134553,0.0105056503362619,0.179967063366513,0.0527067260499566,0.0627215718724395
"43",0.0227030931256283,0.0444301289371712,0.0998018603652406,0.121850995090432,0.000800366997550096,0.0184572438093565,0.00100533903350805,0.0103462075293061,0.000331859486789064,0.124222814363659,0.278888856353645,0.00621748509072453,0.160795681922442,0.0651030228495017,0.045045045045045
"44",0.0411271459464231,0.0485678979654883,0.163926033805552,0.115481707047972,0.000759080277152566,0.0492298865792842,0.000176530297012225,0.0115494946820248,9.70916633567236e-05,0.0998455359901143,0.262641775894788,0.01039763449402,0.113906174147138,0.0543801579946158,0.027913853215058
"45",0.0441385718848913,0.0701099108517002,0.185461857885414,0.0998489996224991,0.000352092226384412,0.0350349914336324,0.00027586607428057,0.011753346691059,0.000210529372477277,0.101003281354357,0.213785318117141,0.00679864680430932,0.140924006156169,0.0482330051978976,0.042069576327787
"46",0.0310608772737346,0.0612864181114577,0.28804190320326,0.090322883104042,0.00092483676844133,0.0391159071924172,0.000873693721338584,0.0104885865766549,0.000285548679657001,0.085221364155543,0.191803474317667,0.00874972297516153,0.111010245657103,0.0394866942839121,0.041327843979611
"47",0.0136422055074479,0.0425436655921455,0.356667298737964,0.0540631649916777,0.00144322946295009,0.0153171944462002,0.000700545688220298,0.0181773170680319,0.000558329646250764,0.151607568000337,0.175341845226808,0.00831700482481091,0.0695331100014748,0.0359385205317827,0.0561490002738976
"48",0.0127481515443761,0.0378228539206231,0.354055008352964,0.0540913714144177,0.000685101157820957,0.0162895975294198,0.000337280570004163,0.0194832229266467,0.000495380837193615,0.143165061948955,0.155259732388948,0.00792609339509784,0.0997507285787313,0.0417437405469215,0.0561466748878806
"49",0.0536602496568017,0.0590237205887048,0.271091530185487,0.0387766178207707,0.00136640807074674,0.0506337196309421,0.00142387383073141,0.0203109536123615,0.000485266417648373,0.128595600676819,0.187478849407783,0.0174185103597995,0.090763975353574,0.0359224850748651,0.0430482393129649
"50",0.0535639862902072,0.0955517818376347,0.174152935102419,0.0396986831383234,0.000566057688120875,0.0506528324655856,0.000528735203189828,0.00950479282910656,0.000211494081275931,0.0686795926872811,0.27277760153271,0.00584718930586398,0.132053172100198,0.0585092155435709,0.0377019301945124
"51",0.0344603353559409,0.0430743635542156,0.166571659002715,0.0499402507357816,0.000510930103917272,0.0411995456522382,0.000713613120347264,0.0103410564007719,0.00016890251369166,0.0862965168079114,0.356168953184446,0.00507129797359209,0.146645384949942,0.0291652415517074,0.0296719490927824
"52",0.0383917691370333,0.0430860197186219,0.10622992134707,0.0240597651489975,0.000879306524869835,0.0242051622909051,0.000235404896421846,0.0102262656475019,0.000443115099147003,0.0951797385620915,0.48461559765149,0.00555278608618589,0.103882796056276,0.0421305527860862,0.0208817990473025
"53",0.0418660983591284,0.0546530179692322,0.147690086061326,0.0489582969406887,0.000640510545132702,0.0249216830287997,0.00217773585345119,0.012973249950506,0.00126937544399026,0.127985652563789,0.350743574514668,0.00455344769357976,0.101258894362343,0.0447309273428129,0.0355774493705528
"54",0.0361531793381266,0.041966243434807,0.136696241905053,0.0348911325276631,0.00085411248788945,0.0190581816327571,0.00116006322982,0.0115241446127174,0.000892356330630768,0.0857171995308755,0.415838050073938,0.00437254602009077,0.121245729437561,0.0560399775636123,0.0335908418744582
"55",0.0413649928636305,0.0325677955105748,0.118982742960945,0.0558453354093681,0.00173867912287531,0.0424549111197613,0.000493058258725834,0.0126378616841832,0.000960166082781887,0.172855845335409,0.29235759698975,0.00944595821980018,0.15744128714156,0.0307772155183599,0.0300765537822759
"56",0.0206990540323874,0.0477793811127144,0.11377264710598,0.0528779862113195,0.000929934263267597,0.0480198813532147,0.000689434022767356,0.0084335417668751,0.000400833734167068,0.0257976591309925,0.368751002084335,0.00756774090107424,0.234455667789001,0.0349366682700016,0.0348885682219016
"57",0.100842591101809,0.137712660333816,0.156630708957226,0.0355149466001181,0.000778189234154457,0.108208554714753,0.000576933397735201,0.00548757580636505,0.000335426394032094,0.0372457467933237,0.139926474534428,0.00323351043846938,0.188348628776901,0.0437261847260237,0.0414318681908442
"58",0.0284397608804241,0.0336604308664056,0.128164225520053,0.0387844217785727,0.00141795974927894,0.0324036029068175,0.000499508548041443,0.0188685325727913,0.000596187621855916,0.118496318138606,0.178920739272651,0.00944232287588018,0.367928328579946,0.0241375420956801,0.0182401185929972
"59",0.0269251285035399,0.0327077877994375,0.136395596935312,0.0299437493938512,0.00015759868102027,0.0289981573077296,0.000666763650470371,0.019614974299292,0.000521287944913199,0.0620211424692076,0.341479972844535,0.0234700804965571,0.180256522160799,0.0633667927456115,0.0534744447677238
"60",0.0282681927026259,0.0634563091034539,0.142964406022972,0.01609237387881,0.0057429278785665,0.0425139007264905,0.000507325784325663,0.0305207191850319,0.000568204878444742,0.120012987540079,0.307520597426844,0.0410528024676326,0.131580015422704,0.0155444620317383,0.0536547749502821
"61",0.0199888062684896,0.058907012073239,0.165527304709363,0.0264052130806748,0.000439753737906772,0.026944910849924,0.00163908211401615,0.00991444790917087,0.000439753737906772,0.0661029823298953,0.371332054049732,0.0157311905333014,0.108019509074918,0.0334812504997202,0.0951267290317422
"62",0.117185522652493,0.0600042832389074,0.248953526857855,0.0415474174016315,0.000953994120281136,0.0348889278274244,0.000603547300586025,0.0184763351050367,0.000778770710433581,0.102174717208886,0.218406245741098,0.00550980277631758,0.0962171212740689,0.0259525339251991,0.0283472538597823
"63",0.0362772505939022,0.0376159913900592,0.14069903269415,0.015408644065572,0.00111561733013086,0.01422740218661,0.000800619495740967,0.0292685487787271,0.000879368954338439,0.247286424905829,0.313081597564017,0.00883306427268313,0.0973080810069431,0.0271816881258941,0.0300166686354031
"64",0.0643332189486413,0.0321747798094678,0.0956092618919228,0.0268804026341161,0.00197722110560975,0.0335964181250715,0.00207526512737553,0.0184976387731425,0.000457538768240273,0.105462686079383,0.426262725296992,0.00491854175858294,0.11781623282187,0.0186447048057911,0.0512933640537935
"65",0.0212540239976588,0.0190042434884401,0.0600490196078431,0.0229550775534094,0.00111574480538484,0.0613659642961662,0.0015547263681592,0.00934664910740416,0.0015547263681592,0.0168642083699151,0.581394498097747,0.00440810652619257,0.153661837869476,0.0177970441908106,0.0276741293532338
"66",0.063434470911991,0.0380887276296647,0.104029727787418,0.0552312842894954,0.00117438782843421,0.047343604844788,0.00233124748032462,0.0137420904103346,0.00248900106921877,0.0360905155036722,0.333613784158034,0.00716902420641181,0.226499097298908,0.0399817706963945,0.02878126588491
"67",0.0892805736568004,0.0170500641176625,0.294823480149695,0.0213289366936223,0.00048415377770799,0.0487686791761535,0.000798199471356416,0.0036638664258983,0.000327130930883777,0.0179529454869017,0.294705713014577,0.00464525921854963,0.132893669362226,0.0378948470335767,0.0353824814843893
"68",0.113175804848207,0.0141278580714231,0.247897071193699,0.0389615355203793,0.00110881700695878,0.083065687848895,0.001166169610767,0.0029441003288216,0.000649996176493079,0.0139558002599985,0.276401315286381,0.00529555708495832,0.1403609390533,0.025426321021641,0.0354630266880783
"69",0.0410323107132839,0.0159385917935379,0.208043250962691,0.0496008976614898,0.000637543671741514,0.0271848621630582,0.00086705939356846,0.0168566546808456,0.000561038431132533,0.10820391196797,0.328462499681228,0.00408027949914569,0.113406268329381,0.0424859102848545,0.0426389207660725
"70",0.0570870348322496,0.0230179808895809,0.204444851482126,0.0280550721983088,0.00149586347956162,0.0386787556858076,0.000763195652837562,0.0273224043715847,0.00186219739292365,0.151601184479653,0.330463717678664,0.00195378087126416,0.0987575174771804,0.0264981530665201,0.00799829044173764
"71",0.0950746917392995,0.0202685699906206,0.200009150595933,0.0342689817674376,0.00105231853224441,0.0816919451879304,0.00146409534920962,0.0118957747123281,0.00297394367808204,0.0715347837027886,0.283531214970375,0.00537597511037906,0.0950060622698053,0.0300139546587972,0.06583853773477
"72",0.109849193967759,0.013749349973999,0.427165886635465,0.0184295371814873,0.000582423296931877,0.0259802392095684,0.00214248569942798,0.0174310972438898,0.000894435777431097,0.0792095683827353,0.193842953718149,0.00725949037961518,0.0673530941237649,0.00588663546541862,0.0302236089443578
"73",0.0262938090942501,0.0252915037920551,0.103671778423708,0.0158698339514216,0.00103571547893488,0.0371187063579566,0.00193779025091043,0.012963148575056,0.00424309244595904,0.0237880458387625,0.552303631686212,0.00444355350639805,0.102569242591293,0.0500484447562728,0.0384217032508102
"74",0.0896859556830862,0.00948509485094851,0.199681173282321,0.0109198150805037,0.000255061374143153,0.0398533397098677,0.000494181412402359,0.00159413358839471,0.000589829427706042,0.0146022636696955,0.437366491311972,0.00283755778734258,0.129905946118285,0.0425793081460226,0.0201498485573091
"75",0.112691831093318,0.0145362691831093,0.183466781050424,0.00574301782480221,0.000595748737012678,0.0489943761319226,0.00116766752454485,0.00409875131064722,0.00131064722142789,0.0129634925173959,0.404084453340959,0.0123915737298637,0.0993947192831951,0.0241873987227147,0.0743732723286627
"76",0.0564878997932628,0.0333211723215371,0.085856743281041,0.01608293810045,0.000577648060318619,0.0622339778669585,0.000577648060318619,0.00422595159917305,0.000577648060318619,0.0408914021646601,0.497111759698407,0.0132555028578378,0.064878997932628,0.0569439377356196,0.0669767724674693
"77",0.0444481102679717,0.0050221782323399,0.0517614282048462,0.0136002052861175,0.00106308882290407,0.0661131273140511,0.00271270941016899,0.00491220352652223,0.00199787382235419,0.0351552476263793,0.630283368158657,0.00122805088163056,0.092177132592837,0.0284467905715019,0.0210784852817185
"78",0.0584049477189679,0.0117316004170336,0.101677244339174,0.00304677456904841,0.000465620033808063,0.0468656686202464,0.000678185701416092,0.00231797799439232,0.000253054366200034,0.0108813377466015,0.563400240907757,0.0007389187493041,0.11582804449708,0.029313817780612,0.0543965665583594
"79",0.167755339483088,0.00600016620959029,0.130607496052522,0.00829385855563866,0.00176182165710962,0.121083686528713,0.0029086678301338,0.0022604504279897,0.00176182165710962,0.0257458655364415,0.357633175434223,0.00485332003656611,0.0745117593285133,0.0733150502784011,0.0215075209839608
"80",0.163661000246366,0.0134762256713476,0.056270017245627,0.0424488790342449,0.00165065287016507,0.137792559743779,0.00357230845035723,0.00771125893077113,0.000615915250061592,0.0102241931510224,0.410150283321015,0.00386794777038679,0.0791820645479182,0.0448139935944814,0.0245627001724563
"81",0.385275098981023,0.0411562472850033,0.0929490759702623,0.00704968288838416,0.000347519579004853,0.0878107507664048,0.000273051097789527,0.00153901527845006,0.00057092502265083,0.00846458403147535,0.187040001985826,0.00798053890357573,0.0907522557744102,0.0319966240955182,0.0567946283402217
"82",0.476677341913626,0.0230545239491397,0.141158840658157,0.00376390162734868,0.000185438562199602,0.0681311301227403,0.000245580798588662,0.00320758594074987,0.000110260766713277,0.0134618372450846,0.152916647872218,0.00644023114666185,0.0602224260375789,0.0189949229928782,0.0314293303663163
"83",0.65228521580329,0.00101094099039606,0.0544473250827504,0.00578519134504068,0.000159793898481958,0.0570692494578421,9.13107991325474e-05,0.00452314565703012,9.13107991325474e-05,0.0234342643773745,0.0694255572404572,0.001333789887329,0.0663046845701055,0.042863897992793,0.0211743220988439
"84",0.48736802413273,0.00495532029938245,0.114417029511369,0.00792210933720368,7.82606221007997e-05,0.0949621503173113,0.000174307749224508,0.0015829989470389,0.000120948234155781,0.008914596317482,0.126604342753066,0.00825293833062979,0.0578879592475597,0.0350073991860895,0.0517516150146561
"85",0.436554314119645,0.0170788337774453,0.15049943122497,0.0165178501862154,0.0008570582643791,0.130444267838499,0.00034282330575164,0.0033814844249139,0.0008570582643791,0.0137596808626681,0.101413366992349,0.00688763187010113,0.0522338054945226,0.0372274944291213,0.0319448989450392
"86",0.127011684303351,0.0139164462081129,0.114362874779541,0.112296075837742,0.000275573192239859,0.0911320546737213,0.00060626102292769,0.00143298059964727,0.000523589065255732,0.0662477954144621,0.10163139329806,0.00755070546737213,0.245893959435626,0.0559138007054674,0.0612048059964727
"87",0.106585436611546,0.0138091093704671,0.124165941398317,0.125558456628953,0.000928343487090224,0.0954453147664636,0.00179866550623731,0.0141572381781259,0.00214679431389614,0.0416594139831738,0.212242529736002,0.00458369596750798,0.104322599361764,0.0353930954453148,0.117203365245141
"88",0.370394881976616,0.0111625854842268,0.119699977939554,0.0466357820427973,0.000838296933598059,0.0307522611956762,0.000970659607324068,0.00255901169203618,0.00057357158614604,0.0216192367085815,0.173968674167218,0.00216192367085815,0.0545775424663578,0.0172512684756232,0.146834326053386
"89",0.363776748290315,0.00732406794617251,0.116787999117582,0.0527244650341937,0.00057357158614604,0.0258548422678138,0.000441208912420031,0.00322082506066623,0.00070593425987205,0.0204279726450474,0.175292300904478,0.00255901169203618,0.0625193028899184,0.0151334656960071,0.152658283697331
"90",0.162549597949366,0.00148354928192703,0.173742055549703,0.00693493451315004,0.00024579514730152,0.0192071350819902,0.00024579514730152,0.00129920292145089,0.000272130341655255,0.0145984760700867,0.239790722988869,0.00127286772709716,0.020918922714983,0.0254222409494715,0.332016573615647
"91",0.298161233497615,0.0333907329335154,0.13878827464719,0.0211586802050551,0.000257308552540427,0.0515606753359856,0.000257308552540427,0.0105298576885775,0.000316687449280526,0.0553015458306118,0.109692615244542,0.00417631573738693,0.125546780674148,0.041585020683649,0.109276962967361
"92",0.450361034528029,0.0259419719049495,0.0629644216883287,0.0222397269266115,0.00034134173559144,0.0591834055402389,0.000420112905343311,0.00955756859656032,0.000420112905343311,0.0268872259419719,0.125114874622555,0.00309833267690692,0.0643823027438624,0.0503610345280294,0.0987265327556781
"93",0.403433295373065,0.0105445189590451,0.166814289932093,0.044202623476317,0.000421780758361804,0.0649542367877178,0.000927917668395968,0.00889957400143405,0.000801383440887427,0.00409127335610949,0.124551857944241,0.00548314985870345,0.0624235522375469,0.0374963094183643,0.0649542367877178
"94",0.539542046255919,0.0200912453405869,0.0832145992544939,0.0144783616136321,0.00023027215290071,0.0804513334196854,0.000489328324914008,0.00139602492696055,0.000834736554265072,0.00791560525596189,0.0803218053336787,0.00536821956449779,0.0495372968927651,0.043665356993797,0.072463768115942
"95",0.523140341015552,0.0152542186070606,0.146987181606763,0.00933549361284705,0.000143283845297534,0.0597603853233255,0.000110218342536565,0.000738462894994985,0.00044087337014626,0.00530150227600877,0.0680267610135679,0.0101951966846323,0.0535440708042632,0.0385653980535441,0.0684566125494605
"96",0.458897714924162,0.0279321058512022,0.104335981143915,0.0248557478917,0.000612210539204432,0.123391034176653,0.000795873700965762,0.00534153695455867,0.000887705281846427,0.0177388003734484,0.109386718092352,0.00653534750600732,0.0658585487549168,0.0212284004469137,0.0322022743621531
"97",0.358931188226857,0.0347332647398123,0.152589405418888,0.0441804633180557,0.000873008449474636,0.11900975898731,0.00489508309169707,0.00180837464534032,0.00199544788451345,0.0204221619430674,0.143142206840645,0.00358557041748511,0.0331431422068406,0.044554609796402,0.0361363140336108
"98",0.36173792557403,0.020882818685669,0.0568091844813935,0.093923198733175,0.00306809184481394,0.0888756927949327,0.00217735550277118,0.0122723673792557,0.00158353127474268,0.00930324623911322,0.16132224861441,0.0122723673792557,0.122426761678543,0.017319873317498,0.0360253365003959
"99",0.111305361305361,0.0527389277389277,0.168123543123543,0.0614801864801865,0.00641025641025641,0.0378787878787879,0.00903263403263403,0.0134032634032634,0.0125291375291375,0.030011655011655,0.357808857808858,0.00553613053613054,0.0990675990675991,0.0203962703962704,0.0142773892773893
"100",0.164537874756076,0.132339897108391,0.152563420259003,0.0413340429306369,0.00328188752882739,0.0894979599077523,0.00115309561823665,0.00993436224942345,0.00115309561823665,0.0549050913606528,0.109721483058364,0.00301578854000355,0.162675181834309,0.0261664005676778,0.0477204186624091
"101",0.206587615283267,0.046000376435159,0.149896480331263,0.0287220026350461,0.00127987954074911,0.0963674007152268,0.00229625447016751,0.00749105966497271,0.00195746282702804,0.00805571240353849,0.238434029738378,0.0104272539055148,0.148202522115566,0.00895915678524374,0.0453227931488801
"102",0.260140075425229,0.0989763718925575,0.169168013545755,0.0181636265681521,0.000846609712922343,0.0449472793042407,0.000846609712922343,0.00223197106134072,0.000615716154852613,0.0198953282536751,0.22100361733241,0.0039636727468637,0.116408835526822,0.0178172862310475,0.0249749865312091
"103",0.18571057417511,0.0817355157183684,0.175889841517277,0.0493115094829826,0.000675500129903871,0.0613146271758898,0.00145492335671603,0.00379319303715251,0.00114315406599117,0.0742530527409717,0.218446349701221,0.00145492335671603,0.114783060535204,0.0175110418290465,0.0125227331774487
